greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
38,14,15,2,2,1072,26011-19/4/2011
111,48,58,8,26,2285,26011-19/5/2011
21,18,3,1,0,1017,26011-25/5/2011
67,29,29,21,11,1343,26011-11/7/2011
14,3,3,7,2,635,26011-22/7/2011
76,81,47,21,29,2062,26011-9/9/2011
53,25,29,8,12,1209,26011-22/10/2011
9,5,16,5,1,535,26011-17/1/2012
49,30,35,16,13,1404,26011-27/1/2012
84,64,84,56,34,2219,26011-10/3/2012
32,19,21,13,4,1556,26011-23/5/2012
115,29,48,23,26,2261,26011-25/7/2012
61,55,47,47,30,2087,26011-20/9/2012
101,26,43,13,11,2258,26011-24/10/2012
47,22,24,5,10,1213,26011-28/11/2012
62,50,52,42,18,2451,26011-30/11/2012
116,70,83,5,8,2256,26011-6/12/2012
79,17,25,11,12,1842,26011-23/1/2013
41,41,25,6,10,1292,26011-27/1/2013
15,10,11,2,3,459,26011-4/4/2013
69,21,20,10,9,1886,26011-22/5/2013
57,48,55,18,27,1859,26011-8/8/2013
88,17,29,9,12,1820,26011-26/10/2013
83,19,30,5,10,1350,26011-4/12/2013
60,53,34,18,9,2169,26011-22/1/2014
91,22,51,10,13,2270,26011-24/1/2014
102,26,34,4,4,2373,26011-23/5/2014
33,19,24,9,4,1440,26011-30/7/2014
167,74,79,41,41,2368,26011-15/1/2015
63,19,21,10,8,1575,26011-12/6/2019
116,51,37,25,18,2299,26011-14/6/2019
17,7,11,4,0,646,26016-10/8/2015
19,3,2,3,0,368,26016-31/10/2015
28,2,20,8,3,814,26016-26/2/2016
54,28,22,16,6,2132,26016-4/5/2016
51,22,12,4,6,1782,26016-1/8/2016
31,21,14,11,7,1731,26016-4/11/2016
56,24,36,8,14,2272,26016-23/2/2017
25,13,8,1,3,1322,26016-27/4/2017
22,18,9,9,5,1313,26016-2/8/2017
42,13,20,6,6,1793,26016-13/11/2017
44,15,16,7,1,2222,26016-22/2/2018
34,10,9,10,1,1519,26016-26/4/2018
23,15,8,6,1,1524,26016-1/8/2018
34,13,11,6,2,1611,26016-6/11/2018
59,17,30,6,15,1944,26016-7/3/2019
38,12,15,4,6,1591,26016-25/6/2019
36,11,7,4,10,1352,26016-3/9/2019
44,19,15,4,9,1752,26016-17/11/2019
21,17,9,4,5,1022,26016-25/3/2020
72,38,24,42,13,2169,26016-15/6/2020
25,6,11,12,4,1194,26016-31/7/2020
41,14,27,10,6,1446,26016-8/11/2020
176,63,43,27,55,4271,26038-20/6/2008
90,19,22,7,18,1963,26038-31/7/2008
95,35,28,9,16,2205,26038-17/2/2009
34,15,7,6,4,1167,26038-30/4/2009
88,29,24,4,5,1545,26038-11/9/2009
49,10,18,4,3,905,26038-30/11/2009
81,29,23,14,15,2233,26038-10/12/2009
77,18,24,23,8,1282,26038-8/3/2010
75,16,24,8,4,1380,26038-3/5/2010
47,6,21,4,2,902,26038-29/7/2010
62,15,28,4,5,1731,26038-30/10/2010
26,18,10,5,1,1383,26038-11/5/2011
110,30,27,10,14,1860,26038-24/5/2011
113,34,22,25,13,1815,26038-6/9/2011
54,17,13,2,3,1053,26038-27/1/2012
18,5,3,4,0,614,26038-16/2/2012
133,15,37,17,5,1747,26038-5/5/2012
112,22,16,13,15,1829,26038-30/7/2012
110,19,37,13,18,1766,26038-28/10/2012
95,20,26,14,10,1613,26038-8/2/2013
69,26,22,12,8,1392,26038-7/5/2013
51,42,28,19,14,2163,26045-20/6/2008
54,31,34,10,13,2168,26045-29/8/2008
72,26,42,7,13,2241,26045-12/2/2009
85,28,26,13,15,2157,26045-31/7/2009
38,46,14,8,9,1788,26045-23/11/2009
147,53,59,25,24,4308,26045-10/12/2009
24,17,14,3,7,1166,26045-10/3/2010
33,9,7,4,5,817,26045-2/5/2010
45,11,12,2,11,905,26045-31/7/2010
33,2,14,1,1,879,26045-28/10/2010
59,11,18,15,9,945,26045-17/2/2011
53,15,23,10,5,1242,26045-18/5/2011
24,12,15,5,3,1081,26045-4/8/2011
111,18,31,9,9,1508,26045-13/12/2011
88,29,27,12,9,2128,26045-21/3/2012
123,13,47,17,13,2225,26045-10/5/2012
123,27,39,13,11,2240,26045-12/8/2012
19,0,9,0,0,687,26045-5/11/2012
109,12,43,13,15,2163,26045-18/2/2013
142,12,45,12,11,2146,26045-7/5/2013
87,5,31,6,7,1388,26045-3/8/2013
26,4,8,4,1,789,26045-2/11/2013
42,6,9,1,2,911,26045-17/2/2014
102,5,36,5,13,1723,26045-1/5/2014
95,15,38,7,13,1730,26045-3/8/2014
81,4,17,8,16,1216,26045-4/11/2014
159,15,36,22,22,2155,26045-13/2/2015
69,7,5,1,10,1345,26045-4/5/2015
116,16,29,11,26,2102,26045-31/8/2015
125,27,37,5,26,2128,26045-2/11/2015
111,32,35,7,20,1835,26045-12/2/2016
128,13,27,8,21,2036,26045-3/5/2016
45,31,17,4,8,2156,26045-2/8/2016
141,16,47,14,15,2160,26045-31/10/2016
91,7,30,4,8,1685,26045-13/2/2017
37,14,2,2,8,1225,26045-11/5/2017
32,12,8,5,8,1171,26045-4/8/2017
110,17,31,8,11,1879,26045-6/11/2017
147,19,33,3,24,2158,26045-18/2/2018
102,18,16,1,14,1387,26045-8/5/2018
86,19,25,1,16,1568,26045-15/8/2018
43,10,20,6,3,1433,26045-5/11/2018
94,27,29,4,8,2165,26045-14/2/2019
40,23,19,8,14,1505,26045-16/5/2019
90,18,39,14,12,2071,26045-6/8/2019
95,18,26,4,5,1771,26045-9/11/2019
22,1,4,1,0,695,26045-13/2/2020
30,21,16,11,4,1468,26045-23/6/2020
105,16,32,3,8,1779,26045-31/7/2020
134,27,50,14,13,2148,26045-3/11/2020
65,12,10,3,6,1613,26071-20/6/2008
28,6,10,4,5,1198,26071-18/5/2009
37,16,14,9,3,1732,26071-1/9/2009
85,28,21,7,14,2900,26071-10/12/2009
16,7,4,1,0,1002,26071-15/2/2010
9,19,4,1,1,914,26071-2/7/2010
41,10,12,1,6,1207,26071-10/11/2010
31,5,6,2,6,1272,26071-27/1/2011
20,6,0,1,0,754,26071-11/5/2011
17,0,6,1,3,756,26071-29/7/2011
17,2,8,1,4,1016,26071-27/1/2012
15,6,0,0,0,717,26071-6/2/2012
24,7,5,3,5,1240,26071-24/4/2012
12,10,2,16,3,1326,26071-30/7/2012
26,8,3,13,7,1362,26071-7/11/2012
24,3,1,6,2,944,26071-8/2/2013
28,8,5,3,3,1057,26071-8/5/2013
22,41,8,6,7,538,26071-5/6/2020
42,7,7,4,1,1012,26361-13/5/2016
54,11,9,7,3,1368,26361-16/8/2016
74,20,28,7,12,1939,26361-9/11/2016
26,6,1,0,6,829,26361-8/3/2017
51,7,8,2,4,1487,26361-9/5/2017
42,25,10,8,8,1444,26361-11/8/2017
73,17,16,15,11,1687,26361-11/11/2017
4,4,3,0,0,439,26361-7/12/2017
53,14,11,7,10,1608,26361-28/2/2018
26,17,8,6,4,979,26361-3/5/2018
2,0,1,1,0,154,26361-15/6/2018
22,11,5,7,3,818,26361-7/8/2018
52,13,7,4,8,1399,26361-26/11/2018
52,26,23,6,12,1994,26361-14/2/2019
46,11,24,5,12,1587,26361-2/5/2019
5,9,3,0,3,574,26361-19/6/2019
6,6,2,1,3,461,26361-13/8/2019
17,10,3,5,6,792,26361-17/11/2019
34,22,21,6,8,1865,26361-6/2/2020
4,3,1,0,0,391,26361-24/6/2020
58,30,50,37,19,2292,26361-15/7/2020
31,20,30,18,11,1481,26361-21/9/2020
24,15,3,5,4,1084,26361-27/10/2020
67,16,19,9,4,1722,26495-12/5/2016
85,59,28,31,18,1806,26495-10/6/2016
85,31,30,12,11,2139,26495-11/8/2016
64,61,26,14,11,1934,26495-16/9/2016
64,26,14,11,1,1822,26495-9/11/2016
69,40,8,5,4,2268,26495-16/2/2017
49,52,17,17,4,1488,26495-6/3/2017
88,36,30,9,9,2272,26495-12/5/2017
124,64,44,20,8,2124,26495-15/6/2017
89,32,28,6,6,2230,26495-11/8/2017
13,12,13,2,3,471,26495-23/8/2017
57,33,22,7,7,1517,26495-16/9/2017
102,58,36,8,9,2211,26495-6/11/2017
75,49,23,20,9,1600,26495-12/11/2017
99,36,37,8,6,2249,26495-27/2/2018
131,44,45,19,25,2340,26495-9/5/2018
86,54,33,30,16,1949,26495-15/6/2018
90,72,27,38,5,2259,26495-28/8/2018
145,67,64,19,28,2062,26495-20/9/2018
83,39,26,7,5,2231,26495-23/11/2018
55,51,31,12,13,2239,26495-21/2/2019
51,48,37,20,21,1515,26495-22/2/2019
123,51,64,19,27,2223,26495-25/2/2019
46,32,12,4,2,1888,26495-15/5/2019
115,103,80,59,23,2295,26495-28/5/2019
97,54,45,26,19,1729,26495-19/6/2019
31,52,22,10,6,1194,26495-3/7/2019
51,10,12,1,10,1754,26495-10/11/2019
75,63,14,41,19,3148,26495-27/3/2020
67,12,26,8,13,2285,26495-5/4/2020
0,1,4,1,0,275,26495-27/4/2020
41,12,20,11,7,1896,26495-22/5/2020
42,27,22,18,9,2074,26495-10/9/2020
34,30,25,5,6,1252,26495-16/10/2020
114,15,18,17,7,2300,26495-3/11/2020
24,26,19,8,6,2435,27199-17/3/2009
17,26,5,8,35,1401,27199-19/6/2009
16,19,11,5,17,1711,27199-7/10/2009
18,18,4,2,17,1212,27199-13/1/2010
14,8,3,0,13,1106,27199-22/3/2010
12,15,8,2,11,972,27199-26/7/2010
19,6,4,0,10,787,27199-24/9/2010
24,19,10,3,15,1556,27199-4/1/2011
25,22,7,4,9,1291,27199-15/3/2011
17,7,1,2,9,673,27199-11/5/2011
25,3,8,0,8,744,27199-9/8/2011
26,14,9,1,18,1363,27199-10/1/2012
43,23,14,2,24,1977,27199-5/4/2012
39,14,14,5,9,1695,27199-18/5/2012
39,18,12,3,13,1483,27199-20/8/2012
49,31,16,2,29,2399,27199-12/11/2012
31,22,5,2,14,1753,27199-17/3/2013
51,18,13,2,18,1826,27199-11/5/2013
49,25,14,7,29,1693,27199-12/8/2013
47,19,14,16,25,1764,27199-13/11/2013
71,25,14,9,12,2036,27199-15/3/2014
68,7,15,7,17,1936,27199-9/5/2014
76,15,16,2,35,2240,27199-9/8/2014
66,17,19,11,40,2128,27199-13/11/2014
43,23,22,7,12,1645,27199-12/12/2014
55,12,14,4,16,2357,27199-17/3/2015
37,19,17,3,16,1963,27199-8/5/2015
72,22,26,8,22,2315,27199-9/8/2015
66,14,16,9,14,2315,27199-12/11/2015
69,16,33,15,16,2128,27199-17/3/2016
45,9,14,9,5,1533,27199-10/5/2016
55,24,29,16,14,2119,27199-10/8/2016
20,5,5,1,1,864,27199-15/11/2016
26,3,7,4,0,845,27199-20/4/2017
35,2,14,3,4,1030,27199-18/5/2017
36,2,14,1,5,1229,27199-17/8/2017
31,8,14,4,6,1296,27199-13/11/2017
31,4,11,7,7,1503,27199-9/3/2018
30,13,10,18,13,1423,27199-14/5/2018
38,18,10,11,4,1993,27199-20/8/2018
59,7,19,6,5,1966,27199-21/11/2018
18,7,7,4,3,1070,27199-13/3/2019
43,22,21,22,29,2231,27199-12/6/2019
53,14,14,10,24,2117,27199-19/8/2019
46,9,10,7,6,1587,27199-16/11/2019
27,14,15,8,5,1536,27199-3/4/2020
24,22,13,8,12,1333,27199-4/6/2020
32,9,17,10,10,1325,27199-21/10/2020
49,19,26,5,12,1447,27199-11/11/2020
25,18,28,10,15,1866,27199-18/11/2020
26,17,6,0,5,1468,27665-31/10/2016
14,10,8,0,2,1464,27665-24/1/2017
28,11,11,0,4,1249,27665-1/5/2017
20,12,4,2,1,1337,27665-31/7/2017
38,47,13,11,9,1770,27665-11/9/2017
28,9,13,0,6,1459,27665-30/10/2017
59,67,22,16,2,2191,27665-7/12/2017
28,9,5,7,3,1555,27665-26/1/2018
18,16,7,4,3,1367,27665-30/4/2018
28,24,7,2,3,1543,27665-27/7/2018
36,19,13,5,7,1630,27665-1/11/2018
77,55,40,15,16,2296,27665-20/11/2018
20,16,1,0,1,1379,27665-26/1/2019
22,9,8,1,2,1248,27665-29/4/2019
18,10,2,5,2,1103,27665-31/7/2019
49,64,40,12,9,1643,27665-15/10/2019
18,10,3,4,2,973,27665-12/11/2019
38,10,5,0,2,1214,27665-30/1/2020
0,0,0,0,0,19,27665-27/4/2020
47,31,36,24,18,1259,27665-31/5/2020
65,53,56,32,27,2318,27665-11/6/2020
31,23,15,8,10,1900,27665-12/8/2020
43,27,16,4,8,1870,27665-23/10/2020
65,49,31,10,12,2088,27665-10/11/2020
66,28,35,16,11,1364,27743-29/6/2020
46,29,38,25,23,1041,27743-21/9/2020
16,10,12,3,2,903,27743-17/11/2020
102,33,61,24,16,2113,27743-19/11/2020
156,54,44,24,22,3582,27760-20/6/2008
31,14,7,4,5,872,27760-15/9/2008
39,16,8,3,8,1289,27760-5/11/2008
98,13,28,9,8,2318,27760-11/3/2009
33,7,8,4,4,1266,27760-18/6/2009
48,15,9,2,3,1401,27760-11/8/2009
16,6,2,0,0,379,27760-7/1/2010
15,2,1,1,0,165,27760-2/3/2010
15,6,4,1,1,380,27760-12/7/2010
12,3,0,3,3,398,27760-18/8/2010
38,11,14,4,3,1089,27760-4/11/2010
27,8,9,3,0,1031,27760-9/3/2011
22,15,7,4,3,700,27760-11/5/2011
58,16,19,1,12,996,27760-9/8/2011
87,16,12,4,9,1402,27760-5/1/2012
105,24,22,10,15,1817,27760-4/4/2012
108,17,21,16,16,1943,27760-14/5/2012
132,24,34,10,20,2178,27760-14/8/2012
102,19,24,5,16,1657,27760-6/11/2012
134,20,48,10,23,2243,27760-5/3/2013
86,16,19,7,8,1706,27760-7/5/2013
137,8,42,5,14,2108,27760-6/8/2013
87,9,11,0,6,1408,27760-6/11/2013
94,17,14,5,3,1749,27760-25/2/2014
124,21,25,5,12,2083,27760-7/5/2014
119,15,26,6,2,1735,27760-4/11/2014
57,8,16,2,1,1377,27760-9/11/2014
114,11,27,2,9,1980,27760-24/2/2015
52,8,12,0,1,1162,27760-4/5/2015
94,8,15,2,6,1606,27760-5/8/2015
71,10,16,11,5,1242,27760-3/11/2015
70,18,29,18,12,1525,27760-5/1/2016
61,6,22,9,7,1297,27760-20/1/2016
89,14,19,11,8,2013,27760-23/2/2016
108,16,25,19,20,1944,27760-10/5/2016
79,7,11,6,6,1507,27760-2/8/2016
65,10,9,5,3,1634,27760-1/11/2016
81,24,27,12,6,2218,27760-22/2/2017
104,14,27,14,13,2271,27760-3/5/2017
89,6,17,7,9,1718,27760-1/8/2017
108,20,20,5,9,2205,27760-31/10/2017
142,10,44,16,14,2222,27760-6/3/2018
66,3,6,3,4,1475,27760-9/5/2018
96,34,18,20,5,1671,27760-31/8/2018
60,7,14,1,8,1782,27760-1/9/2018
127,18,36,13,7,2217,27760-1/11/2018
79,26,25,7,7,2260,27760-27/2/2019
79,10,19,6,15,1712,27760-5/6/2019
79,15,17,8,13,1640,27760-30/8/2019
19,5,9,1,2,962,27760-15/11/2019
54,26,13,4,4,1407,27760-3/3/2020
4,7,6,2,2,407,27760-9/6/2020
86,40,50,29,18,2395,27760-11/6/2020
126,23,57,33,16,2461,27760-11/8/2020
129,46,53,40,17,2460,27760-10/11/2020
542,237,296,106,57,15694,27928-20/6/2008
112,24,68,15,20,2317,27928-22/8/2008
84,37,46,12,10,2328,27928-20/11/2008
98,44,57,27,7,2288,27928-20/2/2009
105,41,65,23,17,2394,27928-3/6/2009
129,24,47,9,14,2358,27928-21/8/2009
112,27,54,26,11,1948,27928-20/11/2009
92,28,53,8,10,2077,27928-10/3/2010
87,23,46,23,9,1876,27928-21/5/2010
114,34,58,12,6,2186,27928-23/8/2010
77,37,33,13,5,2047,27928-19/11/2010
86,29,56,19,3,2229,27928-18/2/2011
76,25,48,18,5,2131,27928-20/5/2011
152,33,73,15,12,2345,27928-27/8/2011
6,3,3,0,0,127,27928-23/9/2011
158,48,82,49,16,2390,27928-30/9/2011
73,24,38,10,8,1626,27928-18/11/2011
53,27,34,8,6,1193,27928-18/12/2011
139,51,71,51,22,2407,27928-21/1/2012
88,33,58,32,6,2295,27928-23/2/2012
44,20,26,35,5,1381,27928-3/3/2012
78,29,42,12,12,2142,27928-18/5/2012
48,51,65,23,5,1375,27928-24/5/2012
95,27,49,18,18,2355,27928-22/8/2012
59,24,42,14,20,1722,27928-6/9/2012
138,46,75,47,19,2395,27928-19/9/2012
94,40,57,15,5,2326,27928-17/11/2012
4,8,3,1,2,303,27928-5/12/2012
116,65,52,38,24,2362,27928-21/1/2013
72,36,37,30,11,2349,27928-22/2/2013
42,27,36,24,8,1716,27928-26/2/2013
102,39,54,35,12,2397,27928-22/5/2013
87,43,49,47,31,2324,27928-5/6/2013
73,24,33,19,9,2347,27928-21/8/2013
133,50,56,40,38,2356,27928-26/9/2013
118,38,57,26,17,2200,27928-23/11/2013
113,79,63,61,37,2392,27928-23/1/2014
98,32,59,36,11,2312,27928-21/2/2014
58,25,50,18,17,1978,27928-4/3/2014
115,59,57,31,15,2344,27928-21/5/2014
101,26,66,14,10,2296,27928-26/8/2014
51,51,28,20,14,1865,27928-3/9/2014
96,59,80,45,23,2340,27928-1/10/2014
80,23,36,26,18,2243,27928-21/11/2014
63,77,93,10,21,1700,27928-11/12/2014
23,34,26,12,6,956,27928-23/1/2015
46,60,55,27,27,1958,27928-12/2/2015
94,35,67,20,17,2280,27928-20/2/2015
86,74,31,27,35,1824,27928-3/3/2015
71,39,50,20,13,2252,27928-25/5/2015
53,64,55,21,16,1773,27928-9/6/2015
84,40,61,14,15,2301,27928-21/8/2015
47,35,38,15,11,1618,27928-8/9/2015
99,60,50,24,18,2376,27928-22/9/2015
110,25,27,18,16,2332,27928-20/11/2015
80,29,55,14,8,1858,27928-1/12/2015
46,29,21,11,15,1179,27928-3/12/2015
51,39,32,5,21,1401,27928-10/12/2015
123,77,77,28,37,2405,27928-21/1/2016
78,44,30,18,5,2348,27928-26/2/2016
48,51,20,30,13,1915,27928-1/3/2016
95,34,49,17,13,2354,27928-25/5/2016
63,42,38,13,32,1793,27928-3/6/2016
96,43,41,12,5,2314,27928-24/8/2016
61,55,48,4,18,1751,27928-8/9/2016
116,38,74,27,41,2341,27928-22/9/2016
84,26,47,22,8,2294,27928-18/11/2016
47,46,25,25,17,1602,27928-1/12/2016
35,52,53,8,12,1309,27928-8/12/2016
115,80,73,46,32,2383,27928-19/1/2017
45,32,24,6,10,1772,27928-25/2/2017
66,36,28,20,15,2241,27928-2/3/2017
58,27,28,15,8,2282,27928-24/5/2017
77,50,51,18,20,1857,27928-7/6/2017
72,87,80,40,24,2364,27928-8/6/2017
74,41,72,29,11,2371,27928-23/8/2017
113,54,108,20,63,2125,27928-7/9/2017
138,87,78,58,45,2413,27928-4/10/2017
53,40,37,23,16,2260,27928-28/11/2017
93,46,58,42,41,2411,27928-4/12/2017
50,46,68,18,28,1731,27928-7/12/2017
158,90,71,51,43,2346,27928-19/1/2018
79,33,55,23,13,2283,27928-24/2/2018
79,96,62,26,23,1993,27928-2/3/2018
60,29,66,24,7,2247,27928-23/5/2018
36,48,23,21,25,1433,27928-7/6/2018
61,48,36,29,36,2100,27928-15/6/2018
63,32,48,18,12,2345,27928-6/9/2018
67,48,50,11,24,2000,27928-11/9/2018
111,75,63,73,37,2398,27928-28/9/2018
89,34,61,21,4,2291,27928-22/11/2018
63,51,59,26,8,1334,27928-30/11/2018
69,68,83,22,29,1989,27928-14/1/2019
46,41,64,26,8,2035,27928-15/1/2019
67,39,51,28,19,1533,27928-18/1/2019
96,31,95,29,6,2260,27928-23/2/2019
63,50,29,35,23,1865,27928-1/3/2019
99,54,100,21,13,2270,27928-6/6/2019
98,53,95,35,31,2416,27928-15/6/2019
81,83,74,13,34,1726,27928-28/6/2019
159,105,100,70,28,3895,27928-3/7/2019
95,61,132,39,10,2237,27928-26/8/2019
88,36,74,11,18,1940,27928-10/9/2019
112,69,98,71,15,2301,27928-5/10/2019
45,40,38,16,13,1182,27928-10/12/2019
166,104,142,42,17,3655,27928-16/12/2019
95,99,100,67,22,2023,27928-28/1/2020
131,61,90,49,26,2403,27928-4/3/2020
131,91,68,36,11,2330,27928-25/3/2020
103,32,101,34,13,2351,27928-18/6/2020
71,45,58,9,6,1437,27928-21/7/2020
107,43,99,27,13,2328,27928-26/8/2020
119,53,112,28,23,2188,27928-29/10/2020
117,51,88,49,21,2447,27928-10/11/2020
119,39,45,19,7,2303,27928-20/11/2020
34,28,6,8,1,2194,27936-19/1/2011
52,20,22,3,2,2209,27936-27/1/2011
71,30,28,13,19,1326,27936-11/5/2011
26,2,13,1,2,686,27936-20/5/2011
50,21,14,4,2,2179,27936-27/7/2011
28,8,25,5,5,902,27936-13/12/2011
56,27,17,4,12,2002,27936-6/2/2012
53,35,26,8,11,1415,27936-1/5/2012
74,33,29,10,11,2217,27936-29/7/2012
70,25,18,6,11,2165,27936-20/11/2012
54,10,35,2,4,1070,27936-1/2/2013
43,19,21,2,1,1865,27936-28/4/2013
67,11,29,4,4,1661,27936-25/7/2013
92,17,35,3,10,1678,27936-23/11/2013
61,8,31,4,3,951,27936-31/1/2014
61,7,34,4,4,1285,27936-24/4/2014
63,8,35,6,3,2014,27936-30/7/2014
56,37,34,19,6,1621,27936-5/12/2014
7,4,2,0,0,479,27936-12/3/2015
86,25,44,12,7,1540,27936-12/6/2015
21,8,14,6,1,916,27936-27/8/2015
60,19,30,3,10,1627,27936-3/12/2015
40,16,25,20,10,1142,27936-29/3/2016
47,9,20,2,9,1246,27936-26/5/2016
34,3,15,13,2,780,27936-26/8/2016
74,32,31,7,12,1892,27936-9/12/2016
37,47,25,11,23,1797,27936-10/1/2017
9,0,8,2,0,658,27936-8/5/2017
29,5,12,2,14,966,27936-20/6/2017
19,7,8,6,9,669,27936-7/9/2017
72,45,50,23,18,1969,27936-7/12/2017
68,79,52,32,23,2277,27936-29/5/2018
49,11,33,14,13,1509,27936-6/6/2018
57,24,36,29,14,1086,27936-14/6/2018
18,21,8,3,8,1010,27936-18/9/2018
78,22,27,13,11,1679,27936-9/11/2018
85,27,32,28,17,1874,27936-10/1/2019
74,45,37,23,10,2212,27936-25/4/2019
48,16,11,12,6,1114,27936-21/6/2019
4,0,1,0,0,372,27936-18/9/2019
193,35,69,21,20,4516,27981-20/6/2008
90,37,38,6,3,2051,27981-26/8/2008
119,21,44,6,2,2205,27981-25/11/2008
81,34,35,11,2,2348,27981-3/3/2009
87,53,38,9,8,2266,27981-25/6/2009
62,41,22,17,10,2039,27981-26/8/2009
131,38,35,9,8,2246,27981-10/12/2009
59,22,29,8,6,1491,27981-24/2/2010
77,41,42,9,6,1696,27981-25/3/2010
68,29,17,7,4,1657,27981-16/6/2010
56,26,12,2,1,1622,27981-23/9/2010
42,23,13,5,4,1437,27981-18/11/2010
59,29,21,2,7,1866,27981-23/2/2011
79,52,49,25,16,2320,27981-18/3/2011
69,25,26,4,3,1584,27981-18/5/2011
30,28,17,4,9,1371,27981-25/8/2011
61,43,29,5,5,2034,27981-23/11/2011
62,17,25,13,3,2019,27981-23/2/2012
161,55,122,62,35,2459,27981-7/3/2012
54,15,25,19,6,1153,27981-16/3/2012
96,19,47,10,8,2252,27981-17/5/2012
121,72,56,27,15,2157,27981-24/5/2012
85,28,24,11,6,2264,27981-22/8/2012
101,28,54,13,9,2271,27981-20/11/2012
104,32,21,3,9,2064,27981-1/3/2013
99,46,40,9,7,2312,27981-29/5/2013
95,40,48,8,10,2292,27981-29/8/2013
72,57,33,6,8,2214,27981-26/11/2013
76,26,27,6,2,1341,27981-12/3/2014
86,35,51,9,10,2276,27981-28/5/2014
73,61,50,23,24,2311,27981-29/8/2014
85,32,42,13,11,2331,27981-25/11/2014
113,31,57,16,10,2269,27981-26/2/2015
53,17,30,10,9,1688,27981-27/5/2015
88,39,39,8,4,2278,27981-26/8/2015
80,37,33,6,2,2133,27981-24/11/2015
92,48,91,13,20,2051,27981-27/2/2016
72,40,53,11,9,1791,27981-27/5/2016
113,47,53,18,10,2232,27981-31/8/2016
73,60,52,10,13,1798,27981-29/9/2016
126,40,48,20,12,2324,27981-23/11/2016
93,44,63,13,5,2234,27981-24/2/2017
106,50,61,22,10,2318,27981-27/5/2017
113,50,61,8,11,2250,27981-30/8/2017
107,34,47,14,12,1809,27981-28/11/2017
130,37,50,24,12,2291,27981-1/3/2018
147,36,69,6,18,2279,27981-31/5/2018
60,31,37,16,6,1452,27981-29/7/2018
141,44,66,11,20,2234,27981-20/9/2018
39,18,12,3,6,939,27981-30/11/2018
101,26,47,14,14,1660,27981-7/3/2019
109,28,45,13,15,2364,27981-12/6/2019
292,116,160,44,56,4654,27981-14/6/2019
55,35,45,24,15,1675,27981-3/7/2019
116,43,47,32,22,2265,27981-11/9/2019
126,28,41,18,14,2012,27981-9/12/2019
121,35,48,31,12,1798,27981-11/3/2020
100,23,61,36,16,1676,27981-5/7/2020
36,19,26,39,9,1003,27981-30/7/2020
113,25,54,23,14,1922,27981-1/10/2020
165,71,38,34,17,5748,28034-20/6/2008
43,37,16,16,2,1990,28034-30/7/2008
50,45,23,9,3,2338,28034-12/11/2008
56,29,14,8,2,2278,28034-5/2/2009
81,16,13,16,2,2060,28034-28/7/2009
91,22,15,8,2,2282,28034-3/11/2009
41,30,25,5,3,1659,28034-3/2/2010
26,22,5,4,2,1076,28034-29/4/2010
22,14,3,6,1,1285,28034-29/7/2010
76,26,15,18,6,2321,28034-28/10/2010
28,22,2,4,1,1538,28034-3/2/2011
26,9,8,2,1,1303,28034-11/5/2011
26,12,5,4,2,1401,28034-27/7/2011
75,29,11,20,4,1992,28034-26/8/2011
43,24,14,8,5,2095,28034-19/1/2012
70,19,13,6,4,2283,28034-17/4/2012
64,29,18,8,4,2266,28034-25/4/2012
42,29,26,6,5,2296,28034-26/7/2012
77,24,15,19,8,2360,28034-24/10/2012
43,22,13,6,2,2279,28034-31/1/2013
38,30,13,6,7,2278,28034-23/4/2013
58,22,10,4,1,2264,28034-26/7/2013
66,24,11,11,8,2332,28034-30/1/2014
30,28,13,5,2,1597,28034-30/4/2014
67,31,19,15,14,2323,28034-23/7/2014
74,29,11,24,4,2274,28034-23/10/2014
53,36,10,6,2,2255,28034-28/1/2015
76,20,26,7,5,1964,28034-23/4/2015
80,27,25,45,12,2401,28034-21/7/2015
60,22,34,17,12,2273,28034-23/7/2015
74,38,29,35,16,2203,28034-21/10/2015
65,41,29,37,4,2255,28034-28/1/2016
77,35,53,38,14,2250,28034-6/5/2016
75,30,10,22,8,2229,28034-28/7/2016
98,25,20,17,8,2290,28034-27/10/2016
74,39,27,25,7,2221,28034-2/2/2017
68,31,12,20,6,2251,28034-3/5/2017
81,20,34,21,7,2314,28034-27/7/2017
36,46,40,27,8,2147,28034-31/10/2017
59,58,22,13,11,2222,28034-1/2/2018
47,35,22,18,1,2316,28034-2/5/2018
111,31,28,9,5,2210,28034-1/8/2018
56,22,33,10,9,2274,28034-1/11/2018
53,30,18,7,5,2265,28034-8/2/2019
45,31,11,5,3,2015,28034-31/5/2019
46,46,16,9,15,2308,28034-12/6/2019
58,19,13,9,7,1866,28034-29/7/2019
47,27,17,6,12,2225,28034-4/11/2019
33,31,13,13,6,2081,28034-11/2/2020
54,43,15,12,4,2165,28034-10/6/2020
36,18,16,6,5,1602,28034-2/9/2020
75,27,14,10,2,2266,28034-28/10/2020
8,4,2,0,5,589,28059-9/9/2010
25,52,4,12,6,1630,28059-17/12/2010
21,17,4,5,3,1369,28059-12/3/2011
18,20,3,2,4,1058,28059-10/6/2011
26,30,2,11,10,1572,28059-8/9/2011
29,30,11,9,10,1445,28059-15/12/2011
53,35,7,18,17,2317,28059-15/3/2012
30,72,20,15,7,2221,28059-20/3/2012
69,41,25,10,13,2283,28059-14/6/2012
64,34,22,12,8,2069,28059-14/9/2012
